Date,Day,Venue,Team,Opponent,Name,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,T_att,T_succ,Season,WDL,Team_score,Opp_score,Team_CS,Was_home,GW,Clean_name,FPL_name,FPL_team,FPL_opp_team,Name_original,FPL_pos,FPL_ast,Bonus,Bps,Player_CS,Creativity,Element,Fixture,Player_GC,Goals_scored,ICT_index,Influence,Kickoff_time,FPL_min,Own_goals,Penalties_missed,Penalties_saved,Saves,Selected,Threat,FPL_points,Transfers_balance,Transfers_in,Transfers_out,Value,FPL_GW,xP,FPL_xA,FPL_xGI,FPL_xG,FPL_xGC,Opp_rating,Team_rating,Min_points,clean_name,citizenship,main_position,is_ramadan,days_into_ramadan
2021-09-19,Sun,Away,Chelsea,Tottenham,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,W,3,0,1.0,0.0,5,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Spurs,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,131.0,48.0,0.0,0.0,0.0,0.0,2021-09-19T15:30:00Z,0.0,0.0,0.0,0.0,0.0,29105.0,0.0,0.0,-1085.0,3669.0,4754.0,7.4,5.0,,,,,,1829.84887695,1945.28845215,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-09-25,Sat,Home,Chelsea,Manchester City,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,L,0,1,0.0,1.0,6,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Man City,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,131.0,53.0,0.0,0.0,0.0,0.0,2021-09-25T11:30:00Z,0.0,0.0,0.0,0.0,0.0,28995.0,0.0,0.0,-1477.0,3551.0,5028.0,7.4,6.0,,,,,,2012.125,1955.02478027,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-10-02,Sat,Home,Chelsea,Southampton,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,W,3,1,0.0,1.0,7,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Southampton,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,131.0,63.0,0.0,0.0,0.0,0.0,2021-10-02T14:00:00Z,0.0,0.0,0.0,0.0,0.0,29856.0,0.0,0.0,-441.0,3850.0,4291.0,7.4,7.0,,,,,,1695.93395996,1933.4420166,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-10-23,Sat,Home,Chelsea,Norwich City,Hakim-Ziyech,N,AM,21.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.1,0.1,0.0,4.0,1.0,5.0,7.0,71.4,4.0,12.0,0.0,2.0,2.0,2021-22,W,7,0,1.0,1.0,9,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Norwich City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.64624023,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-10-30,Sat,Away,Chelsea,Newcastle Utd,Hakim-Ziyech,Y,AM,63.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,45.0,1.0,0.0,1.0,0.9,0.9,0.1,4.0,0.0,21.0,30.0,70.0,2.0,26.0,1.0,2.0,0.0,2021-22,W,3,0,1.0,0.0,10,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Newcastle,Hakim Ziyech,MID,0.0,0.0,-7.0,1.0,24.1,131.0,96.0,0.0,0.0,7.0,1.0,2021-10-30T14:00:00Z,63.0,0.0,0.0,0.0,0.0,27094.0,45.0,2.0,-1346.0,1744.0,3090.0,7.3,10.0,,,,,,1689.10241699,1949.82897949,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-11-06,Sat,Home,Chelsea,Burnley,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,D,1,1,0.0,1.0,11,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Burnley,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,131.0,104.0,0.0,0.0,0.0,0.0,2021-11-06T15:00:00Z,0.0,0.0,0.0,0.0,0.0,35775.0,0.0,0.0,7293.0,9364.0,2071.0,7.3,11.0,,,,,,1694.50439453,1955.72094727,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-11-20,Sat,Away,Chelsea,Leicester City,Hakim-Ziyech,N,AM,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.2,0.2,0.6,2.0,1.0,13.0,16.0,81.3,1.0,14.0,1.0,2.0,1.0,2021-22,W,3,0,1.0,0.0,12,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Leicester,Hakim Ziyech,MID,1.0,0.0,19.0,0.0,25.7,131.0,113.0,0.0,0.0,5.7,21.4,2021-11-20T12:30:00Z,28.0,0.0,0.0,0.0,0.0,32330.0,10.0,4.0,-3953.0,1851.0,5804.0,7.3,12.0,,,,,,1774.36425781,1948.89807129,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-11-28,Sun,Home,Chelsea,Manchester Utd,Hakim-Ziyech,Y,AM,90.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,72.0,2.0,0.0,0.0,0.4,0.4,0.1,7.0,0.0,42.0,52.0,80.8,9.0,52.0,3.0,5.0,2.0,2021-22,D,1,1,0.0,1.0,13,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Man Utd,Hakim Ziyech,MID,0.0,0.0,13.0,0.0,37.3,131.0,125.0,1.0,0.0,11.5,12.4,2021-11-28T16:30:00Z,90.0,0.0,0.0,0.0,0.0,35644.0,65.0,2.0,2405.0,4644.0,2239.0,7.3,13.0,,,,,,1883.12536621,1968.86193848,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-12-01,Wed,Away,Chelsea,Watford,Hakim-Ziyech,N,AM,31.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,22.0,0.0,0.0,1.0,0.3,0.3,0.0,0.0,0.0,10.0,16.0,62.5,2.0,12.0,0.0,1.0,1.0,2021-22,W,2,1,0.0,0.0,14,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Watford,Hakim Ziyech,MID,0.0,1.0,22.0,0.0,1.5,131.0,135.0,0.0,1.0,7.7,41.0,2021-12-01T19:30:00Z,30.0,0.0,0.0,0.0,0.0,39335.0,34.0,6.0,3155.0,4904.0,1749.0,7.3,14.0,,,,,,1686.6661377,1965.55627441,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-12-04,Sat,Away,Chelsea,West Ham,Hakim-Ziyech,Y,AM,63.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.3,0.3,0.1,4.0,1.0,26.0,38.0,68.4,3.0,30.0,3.0,1.0,0.0,2021-22,L,2,3,0.0,0.0,15,Hakim-Ziyech,Hakim-Ziyech,Chelsea,West Ham,Hakim Ziyech,MID,1.0,0.0,15.0,0.0,14.3,131.0,149.0,2.0,0.0,7.6,15.8,2021-12-04T12:30:00Z,63.0,0.0,0.0,0.0,0.0,44566.0,46.0,5.0,4511.0,7065.0,2554.0,7.3,15.0,,,,,,1843.92883301,1968.40563965,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-12-11,Sat,Home,Chelsea,Leeds United,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,W,3,2,0.0,1.0,16,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Leeds,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,131.0,155.0,0.0,0.0,0.0,0.0,2021-12-11T15:00:00Z,0.0,0.0,0.0,0.0,0.0,50293.0,0.0,0.0,4239.0,8205.0,3966.0,7.3,16.0,,,,,,1745.40576172,1940.046875,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-12-16,Thu,Home,Chelsea,Everton,Hakim-Ziyech,Y,AM,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,47.0,0.0,0.0,1.0,0.2,0.2,0.4,8.0,0.0,30.0,35.0,85.7,3.0,37.0,3.0,4.0,1.0,2021-22,D,1,1,0.0,1.0,17,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Everton,Hakim Ziyech,MID,0.0,0.0,14.0,0.0,38.8,131.0,168.0,1.0,0.0,7.8,8.6,2021-12-16T19:45:00Z,90.0,0.0,0.0,0.0,0.0,44674.0,31.0,2.0,-5348.0,1647.0,6995.0,7.3,17.0,,,,,,1726.58972168,1943.04394531,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-12-19,Sun,Away,Chelsea,Wolves,Hakim-Ziyech,Y,AM,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,32.0,71.9,2.0,27.0,1.0,6.0,4.0,2021-22,D,0,0,1.0,0.0,18,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Wolves,Hakim Ziyech,MID,0.0,0.0,9.0,1.0,17.3,131.0,180.0,0.0,0.0,3.1,13.6,2021-12-19T14:00:00Z,64.0,0.0,0.0,0.0,0.0,50783.0,0.0,3.0,2533.0,5531.0,2998.0,7.3,18.0,,,,,,1741.32702637,1936.77612305,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-12-26,Sun,Away,Chelsea,Aston Villa,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,W,3,1,0.0,0.0,19,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Aston Villa,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,131.0,181.0,0.0,0.0,0.0,0.0,2021-12-26T17:30:00Z,0.0,0.0,0.0,0.0,0.0,39777.0,0.0,0.0,-7256.0,453.0,7709.0,7.3,19.0,,,,,,1747.43273926,1932.58508301,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2021-12-29,Wed,Home,Chelsea,Brighton,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,D,1,1,0.0,1.0,20,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Brighton,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,131.0,193.0,0.0,0.0,0.0,0.0,2021-12-29T19:30:00Z,0.0,0.0,0.0,0.0,0.0,40280.0,0.0,0.0,-1173.0,689.0,1862.0,7.3,20.0,,,,,,1725.1427002,1938.97839355,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-01-02,Sun,Home,Chelsea,Liverpool,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,D,2,2,0.0,1.0,21,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Liverpool,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,131.0,203.0,0.0,0.0,0.0,0.0,2022-01-02T16:30:00Z,0.0,0.0,0.0,0.0,0.0,38247.0,0.0,0.0,-1952.0,647.0,2599.0,7.3,21.0,,,,,,1990.73815918,1932.7019043,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-01-15,Sat,Away,Chelsea,Manchester City,Hakim-Ziyech,Y,AM,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,12.0,16.0,75.0,2.0,15.0,2.0,1.0,0.0,2021-22,L,0,1,0.0,0.0,22,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Man City,Hakim Ziyech,MID,0.0,0.0,4.0,1.0,9.3,131.0,215.0,0.0,0.0,1.2,0.0,2022-01-15T12:30:00Z,68.0,0.0,0.0,0.0,0.0,43038.0,4.0,3.0,2117.0,4808.0,2691.0,7.3,22.0,,,,,,2023.03137207,1933.25317383,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-01-18,Tue,Away,Chelsea,Brighton,Hakim-Ziyech,Y,AM,79.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,53.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,31.0,42.0,73.8,6.0,33.0,2.0,5.0,2.0,2021-22,D,1,1,0.0,0.0,24,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Brighton,Hakim Ziyech,MID,0.0,2.0,27.0,0.0,5.3,131.0,232.0,1.0,1.0,6.0,39.6,2022-01-18T20:00:00Z,79.0,0.0,0.0,0.0,0.0,43038.0,15.0,9.0,2117.0,4808.0,2691.0,7.3,22.0,,,,,,1738.96472168,1928.34240723,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-01-23,Sun,Home,Chelsea,Tottenham,Hakim-Ziyech,Y,"RW,AM",89.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,86.0,4.0,1.0,1.0,0.1,0.1,0.3,5.0,0.0,46.0,73.0,63.0,12.0,67.0,5.0,3.0,2.0,2021-22,W,2,0,1.0,1.0,23,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Spurs,Hakim Ziyech,MID,0.0,3.0,41.0,1.0,29.7,131.0,223.0,0.0,1.0,13.2,62.6,2022-01-23T16:30:00Z,90.0,0.0,0.0,0.0,0.0,44323.0,40.0,11.0,2001.0,3946.0,1945.0,7.3,23.0,,,,,,1811.75390625,1924.26062012,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-02-19,Sat,Away,Chelsea,Crystal Palace,Hakim-Ziyech,Y,RW,90.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,68.0,3.0,0.0,1.0,0.2,0.2,0.0,2.0,0.0,30.0,46.0,65.2,5.0,28.0,1.0,11.0,4.0,2021-22,W,1,0,1.0,0.0,26,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Crystal Palace,Hakim Ziyech,MID,0.0,3.0,33.0,1.0,4.0,131.0,254.0,0.0,1.0,10.7,46.4,2022-02-19T15:00:00Z,90.0,0.0,0.0,0.0,0.0,104001.0,57.0,11.0,36388.0,42674.0,6286.0,7.3,26.0,,,,,,1715.21911621,1933.94104004,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-03-05,Sat,Away,Chelsea,Burnley,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,W,4,0,1.0,0.0,28,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Burnley,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,131.0,272.0,0.0,0.0,0.0,0.0,2022-03-05T15:00:00Z,0.0,0.0,0.0,0.0,0.0,139434.0,0.0,0.0,20225.0,43063.0,22838.0,7.3,28.0,,,,,,1707.23522949,1943.13720703,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-03-10,Thu,Away,Chelsea,Norwich City,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,W,3,1,0.0,0.0,30,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Norwich City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.18713379,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-03-13,Sun,Home,Chelsea,Newcastle Utd,Hakim-Ziyech,Y,RW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,0.0,0.2,5.0,0.0,38.0,50.0,76.0,1.0,32.0,2.0,1.0,0.0,2021-22,W,1,0,1.0,1.0,29,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Newcastle,Hakim Ziyech,MID,0.0,0.0,11.0,1.0,43.5,131.0,284.0,0.0,0.0,5.2,6.6,2022-03-13T14:00:00Z,90.0,0.0,0.0,0.0,0.0,107664.0,2.0,2.0,-24637.0,5589.0,30226.0,7.3,29.0,,,,,,1732.96850586,1953.96533203,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-04-02,Sat,Home,Chelsea,Brentford,Hakim-Ziyech,Y,"RW,WB",90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,82.0,1.0,2.0,0.0,0.0,0.0,0.5,4.0,0.0,52.0,71.0,73.2,4.0,57.0,5.0,2.0,1.0,2021-22,L,1,4,0.0,1.0,31,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Brentford,Hakim Ziyech,MID,0.0,0.0,21.0,0.0,57.0,131.0,303.0,4.0,0.0,9.5,19.0,2022-04-02T14:00:00Z,90.0,0.0,0.0,0.0,0.0,100081.0,19.0,2.0,-642.0,7921.0,8563.0,7.3,31.0,,,,,,1669.21740723,1960.8104248,True,Hakim Ziyech,Morocco  Netherlands,Attack,True,1
2022-04-09,Sat,Away,Chelsea,Southampton,Hakim-Ziyech,N,AM,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.1,0.1,0.1,3.0,0.0,18.0,20.0,90.0,4.0,17.0,1.0,3.0,1.0,2021-22,W,6,0,1.0,0.0,32,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Southampton,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,22.4,131.0,319.0,0.0,0.0,2.5,0.2,2022-04-09T14:00:00Z,21.0,0.0,0.0,0.0,0.0,91642.0,2.0,1.0,-8465.0,2836.0,11301.0,7.3,32.0,,,,,,1715.77075195,1919.19628906,True,Hakim Ziyech,Morocco  Netherlands,Attack,True,8
2022-04-20,Wed,Home,Chelsea,Arsenal,Hakim-Ziyech,N,WB,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,3.0,0.0,0.0,0.0,2021-22,L,2,4,0.0,1.0,25,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Arsenal,Hakim Ziyech,MID,0.0,0.0,3.0,0.0,0.3,131.0,243.0,1.0,0.0,0.0,0.0,2022-04-20T18:45:00Z,9.0,0.0,0.0,0.0,0.0,79832.0,0.0,1.0,-11338.0,681.0,12019.0,7.3,33.0,,,,,,1850.14147949,1940.58337402,True,Hakim Ziyech,Morocco  Netherlands,Attack,True,19
2022-04-24,Sun,Home,Chelsea,West Ham,Hakim-Ziyech,N,WB,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,15.0,80.0,1.0,15.0,1.0,0.0,0.0,2021-22,W,1,0,1.0,1.0,34,Hakim-Ziyech,Hakim-Ziyech,Chelsea,West Ham,Hakim Ziyech,MID,0.0,0.0,2.0,0.0,1.3,131.0,335.0,0.0,0.0,0.3,0.0,2022-04-24T13:00:00Z,14.0,0.0,0.0,0.0,0.0,78792.0,3.0,1.0,-2188.0,3389.0,5577.0,7.3,34.0,,,,,,1826.01245117,1924.4588623,True,Hakim Ziyech,Morocco  Netherlands,Attack,True,23
2022-04-28,Thu,Away,Chelsea,Manchester Utd,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,D,1,1,0.0,0.0,37,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Man Utd,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,131.0,364.0,0.0,0.0,0.0,0.0,2022-04-28T18:45:00Z,0.0,0.0,0.0,0.0,0.0,78792.0,0.0,0.0,-2188.0,3389.0,5577.0,7.3,34.0,,,,,,1847.71203613,1930.65161133,False,Hakim Ziyech,Morocco  Netherlands,Attack,True,27
2022-05-01,Sun,Away,Chelsea,Everton,Hakim-Ziyech,N,LW,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,15.0,73.3,3.0,11.0,2.0,3.0,2.0,2021-22,L,0,1,0.0,0.0,35,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Everton,Hakim Ziyech,MID,0.0,0.0,2.0,0.0,1.9,131.0,342.0,0.0,0.0,0.7,2.6,2022-05-01T13:00:00Z,22.0,0.0,0.0,0.0,0.0,74832.0,2.0,1.0,-4159.0,990.0,5149.0,7.3,35.0,,,,,,1698.86120605,1926.09472656,True,Hakim Ziyech,Morocco  Netherlands,Attack,True,30
2022-05-07,Sat,Home,Chelsea,Wolves,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,D,2,2,0.0,1.0,36,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Wolves,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,131.0,355.0,0.0,0.0,0.0,0.0,2022-05-07T14:00:00Z,0.0,0.0,0.0,0.0,0.0,72434.0,0.0,0.0,-2568.0,1410.0,3978.0,7.3,36.0,,,,,,1736.10839844,1903.32556152,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-05-11,Wed,Away,Chelsea,Leeds United,Hakim-Ziyech,N,AM,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,1.0,8.0,11.0,72.7,3.0,9.0,3.0,0.0,0.0,2021-22,W,3,0,1.0,0.0,33,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Leeds,Hakim Ziyech,MID,1.0,0.0,13.0,0.0,22.1,131.0,323.0,0.0,0.0,4.5,17.4,2022-05-11T18:30:00Z,12.0,0.0,0.0,0.0,0.0,72434.0,5.0,4.0,-2568.0,1410.0,3978.0,7.3,36.0,,,,,,1703.78845215,1897.98254395,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-05-19,Thu,Home,Chelsea,Leicester City,Hakim-Ziyech,Y,"AM,FW",90.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,76.0,2.0,0.0,0.0,0.2,0.2,0.1,3.0,0.0,43.0,60.0,71.7,8.0,61.0,5.0,4.0,3.0,2021-22,D,1,1,0.0,1.0,27,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.83459473,1905.42919922,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-05-22,Sun,Home,Chelsea,Watford,Hakim-Ziyech,Y,"AM,RW",90.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,68.0,0.0,0.0,0.0,0.1,0.1,0.3,4.0,1.0,42.0,54.0,77.8,9.0,45.0,5.0,8.0,1.0,2021-22,W,2,1,0.0,1.0,38,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Watford,Hakim Ziyech,MID,0.0,0.0,9.0,0.0,0.0,131.0,375.0,1.0,0.0,0.0,0.0,2022-05-22T15:00:00Z,90.0,0.0,0.0,0.0,0.0,72178.0,0.0,2.0,1416.0,3231.0,1815.0,7.3,38.0,,,,,,1588.18310547,1900.69934082,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-08-06,Sat,Away,Chelsea,Everton,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,1,0,1.0,0.0,1,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Everton,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,135.0,3.0,0.0,0.0,0.0,0.0,2022-08-06T16:30:00Z,0.0,0.0,0.0,0.0,0.0,38232.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.7,0.0,0.0,0.0,0.0,1699.1159668,1899.17883301,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-08-14,Sun,Home,Chelsea,Tottenham,Hakim-Ziyech,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,D,2,2,0.0,1.0,2,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Spurs,Hakim Ziyech,MID,0.0,0.0,0.0,0.0,0.0,135.0,15.0,0.0,0.0,0.0,0.0,2022-08-14T15:30:00Z,0.0,0.0,0.0,0.0,0.0,39064.0,0.0,0.0,-9730.0,2700.0,12430.0,5.9,2.0,0.0,0.0,0.0,0.0,0.0,1871.59545898,1903.4753418,False,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
2022-08-21,Sun,Away,Chelsea,Leeds United,Hakim-Ziyech,N,CM,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,12.0,21.0,57.1,1.0,10.0,1.0,2.0,2.0,2022-23,L,0,3,0.0,0.0,3,Hakim-Ziyech,Hakim-Ziyech,Chelsea,Leeds,Hakim Ziyech,MID,0.0,0.0,6.0,0.0,21.7,135.0,25.0,1.0,0.0,4.3,5.4,2022-08-21T13:00:00Z,26.0,0.0,0.0,0.0,0.0,36212.0,16.0,1.0,-7432.0,3610.0,11042.0,5.8,3.0,1.3,0.0,0.0,0.0,0.0,1711.22229004,1901.38830566,True,Hakim Ziyech,Morocco  Netherlands,Attack,False,0
