player_id,player_name,citizenship,position,main_position
914934,Henrik Meister (914934),Denmark  Cameroon,Attack - Centre-Forward,Attack
915839,Sofyane Abdeldjelil (915839),France  Algeria,Defender - Right-Back,Defender
916328,Mo Dabre (916328),Italy  Burkina Faso,Attack - Right Winger,Attack
916497,,Senegal,Goalkeeper,Goalkeeper
91669,Sinan Yeşil (91669),Türkiye,Midfield - Attacking Midfield,Midfield
916749,Mateo Cipi (916749),Albania  Greece,Defender - Centre-Back,Defender
916764,Mattia Cupani (916764),Albania  Italy,Attack - Centre-Forward,Attack
91680,Sanna Nyassi (91680),The Gambia  United States,Midfield - Right Midfield,Midfield
917073,Umutcan Akay (917073),Türkiye,Attack,Attack
917048,Mehmet Ali Çelik (917048),Türkiye,Midfield,Midfield
917147,Mamadou Diop (917147),Mauritania  Senegal,Goalkeeper,Goalkeeper
917158,Davide Ziu (917158),Albania  Italy,Defender - Centre-Back,Defender
917211,Soares (917211),Guinea-Bissau,Defender - Centre-Back,Defender
917255,Kevin Wiethaup (917255),Germany  Nigeria,Midfield - Attacking Midfield,Midfield
91744,Hector Tubonemi (91744),Nigeria,Attack - Centre-Forward,Attack
917521,Hamit Şener Aydın (917521),Türkiye,Defender,Defender
91749,Bello Babatounde (91749),Benin  Nigeria,Midfield - Attacking Midfield,Midfield
91778,Sevko Okic (91778),Bosnia-Herzegovina  Croatia,Attack - Centre-Forward,Attack
917483,Diabel Ndiaye (917483),Senegal,Defender - Right-Back,Defender
917792,Neo Telle (917792),Germany  Cameroon,Defender - Centre-Back,Defender
917822,Siad Gourville (917822),France  Algeria,Defender - Centre-Back,Defender
917911,Anis Hadj Moussa (917911),Algeria  France,Attack - Right Winger,Attack
918071,Sarosh Azizkhodjaev (918071),Uzbekistan,Defender,Defender
918149,Kassim Hadji (918149),Comoros  France,Midfield - Right Midfield,Midfield
918005,Zion Long (918005),United States  Nigeria,Attack - Centre-Forward,Attack
918157,Aymeric Ahmed (918157),Comoros  France,Midfield - Attacking Midfield,Midfield
918302,Cheick Doumbia (918302),Mali  France,Defender - Left-Back,Defender
918362,Kerem Yalcin (918362),Germany  Türkiye,Defender - Centre-Back,Defender
918445,Emirhan Demircan (918445),Türkiye  Germany,Attack - Left Winger,Attack
918486,Hüseyin Eroğlu (918486),Türkiye,Midfield,Midfield
918450,Salih Şen (918450),Türkiye  Germany,Midfield - Central Midfield,Midfield
918502,Nue Nreca (918502),Kosovo,Defender - Left-Back,Defender
918521,Kerem Satılmış (918521),Türkiye,Defender,Defender
91866,Fatih Ciminli (91866),Türkiye,Defender - Centre-Back,Defender
918909,Yusuf Kanal (918909),Türkiye,Midfield - Central Midfield,Midfield
918910,Orçun Erten (918910),Türkiye,Defender - Centre-Back,Defender
918969,Lamine Camara (918969),Senegal,Midfield - Central Midfield,Midfield
919151,Samuel Toutou Mpondo (919151),France  Cameroon,Defender - Left-Back,Defender
919136,Hamza Bouraja (919136),France  Morocco,Attack - Left Winger,Attack
919173,Ibrahim Diakité (919173),Guinea  France,Defender - Right-Back,Defender
919232,Tarek Yehya (919232),Lebanon,Midfield - Attacking Midfield,Midfield
91927,Mehmet Alaeddinoğlu (91927),Türkiye,Midfield - Attacking Midfield,Midfield
91928,İsmail Aslan (91928),Türkiye,Defender - Left-Back,Defender
91944,Erdi Taşkent (91944),Türkiye,Defender - Left-Back,Defender
91942,Sefer Sever (91942),Türkiye,Attack - Right Winger,Attack
91945,Ertuğrul Taşkıran (91945),Türkiye,Goalkeeper,Goalkeeper
91948,Barış Yardımcı (91948),Türkiye,Defender - Right-Back,Defender
91956,Magaye Gueye (91956),Senegal  France,Attack - Centre-Forward,Attack
919643,Oussama Amar (919643),Algeria  France,Midfield - Attacking Midfield,Midfield
920002,Basilio Rieno (920002),Equatorial Guinea  Spain,Midfield - Attacking Midfield,Midfield
919995,Alper Aksoy (919995),Germany  Türkiye,Midfield - Central Midfield,Midfield
920118,Arif Şimşir (920118),Türkiye,Goalkeeper,Goalkeeper
920193,Babucarr Boye (920193),The Gambia,Attack - Right Winger,Attack
920138,Mert Bayram (920138),Türkiye,Goalkeeper,Goalkeeper
920308,Elison Makolli (920308),Sweden  Kosovo,Defender - Centre-Back,Defender
920470,Tochukwu Nnadi (920470),Nigeria,Midfield - Defensive Midfield,Midfield
920310,Taha Ayari (920310),Sweden  Tunisia,Attack - Left Winger,Attack
920585,Ali Maamar (920585),Morocco  Belgium,Defender - Right-Back,Defender
920586,Behar Ismaili (920586),Albania  Belgium,Midfield - Central Midfield,Midfield
921062,Metehan Yildirim (921062),Germany  Türkiye,Midfield - Attacking Midfield,Midfield
921179,Anisse Bellebrahim (921179),France  Algeria,Defender - Left-Back,Defender
921532,Detlef Esapa Osong (921532),England  Cameroon,Attack - Centre-Forward,Attack
921552,Filip Cuic (921552),Bosnia-Herzegovina  Croatia,Attack - Centre-Forward,Attack
921664,Ifeoluwa Oni (921664),England  Nigeria,Defender - Right-Back,Defender
921821,Oktay Gürdal (921821),Türkiye,Defender - Right-Back,Defender
921870,İsmail Onur Kalkan (921870),Türkiye,Midfield - Central Midfield,Midfield
921867,Emir Akay (921867),Türkiye,Goalkeeper,Goalkeeper
921996,Elliot Krasniqi (921996),Albania  England,Goalkeeper,Goalkeeper
922472,Somto Boniface (922472),England  Nigeria,Defender - Left-Back,Defender
922488,,Comoros  France,Defender - Centre-Back,Defender
922496,Nadjib Cissé (922496),Mali  Cote d'Ivoire,Defender - Centre-Back,Defender
92272,Metin Akçevre (92272),Türkiye,Goalkeeper,Goalkeeper
922828,Thiemoko Diarra (922828),Mali,Attack - Left Winger,Attack
922892,Baran Moğultay (922892),Türkiye  Germany,Defender - Left-Back,Defender
92294,Rahim Zafer (92294),Türkiye,Defender - Sweeper,Defender
923080,Moussa Diarra (923080),Mali,Defender - Centre-Back,Defender
923129,Antzelo Sina (923129),Albania  Greece,Goalkeeper,Goalkeeper
923174,Rifat Sapmaz (923174),Türkiye,Midfield,Midfield
923183,Turan Bora (923183),Türkiye,Defender,Defender
923336,Redouan Belkaious (923336),France  Algeria,Attack - Right Winger,Attack
923610,Diren Dağdeviren (923610),Türkiye  Germany,Midfield - Defensive Midfield,Midfield
923759,Valentin Atangana (923759),France  Cameroon,Midfield - Central Midfield,Midfield
923808,Ilias Bounassir-Roida (923808),France  Algeria,Defender - Right-Back,Defender
92381,Sammy Ameobi (92381),England  Nigeria,Attack - Left Winger,Attack
923821,Lakhdar Belal (923821),France  Algeria,Attack - Right Winger,Attack
923758,Ylies Aradj (923758),France  Algeria,Defender - Left-Back,Defender
923838,Steve Ngoura (923838),France  Cameroon,Attack - Centre-Forward,Attack
924110,Efe Korkut (924110),Türkiye  Germany,Attack - Left Winger,Attack
924313,Imad Jaadar (924313),Germany  Morocco,Midfield - Right Midfield,Midfield
924330,Nassim El Ouarti (924330),Morocco  Germany,Defender - Left-Back,Defender
924399,Eren Altıntaş (924399),Türkiye,Midfield - Attacking Midfield,Midfield
92431,Hüseyin Atalay (92431),Türkiye,Midfield - Central Midfield,Midfield
924447,Tunde Akinsola (924447),Nigeria,Attack - Left Winger,Attack
924773,Mustafa Özden (924773),Türkiye  Germany,Midfield - Defensive Midfield,Midfield
924778,Emre Gül (924778),Türkiye  Germany,Midfield - Defensive Midfield,Midfield
924780,Berkay Öztürk (924780),Türkiye  Germany,Midfield - Central Midfield,Midfield
924784,Ognjen Drakulic (924784),Serbia  Bosnia-Herzegovina,Attack - Centre-Forward,Attack
925025,Johnson Opawole (925025),England  Nigeria,Defender - Centre-Back,Defender
925094,Florian Miftari (925094),Germany  Albania,Defender - Right-Back,Defender
925199,Junior Zé (925199),Switzerland  Cameroon,Attack - Left Winger,Attack
925200,Jamal Camcı (925200),Türkiye  Switzerland,Attack - Centre-Forward,Attack
925235,Nikola Gajic (925235),Bosnia-Herzegovina,Defender - Centre-Back,Defender
925216,Demir Xhemalija (925216),Switzerland  Kosovo,Midfield - Defensive Midfield,Midfield
925531,Arda Kırgıl (925531),Türkiye,Defender - Right-Back,Defender
925504,Giulio Veliaj (925504),Albania  Italy,Goalkeeper,Goalkeeper
925539,Furkan Yöntem (925539),Türkiye,Midfield - Defensive Midfield,Midfield
925540,Hasan Berat Kayalı (925540),Türkiye,Defender - Centre-Back,Defender
92569,Ousmane Coulibaly (92569),Mali  France,Defender - Right-Back,Defender
925862,Esmir Bajraktarević (925862),Bosnia-Herzegovina  United States,Attack - Right Winger,Attack
926060,Kévin Djocky (926060),France  Cameroon,Goalkeeper,Goalkeeper
92617,Amir Hamzic (92617),Bosnia-Herzegovina,Midfield - Central Midfield,Midfield
926192,Yacou Traore (926192),England  Mali,Midfield - Defensive Midfield,Midfield
926336,Omar Daf (926336),France  Senegal,Attack - Right Winger,Attack
926351,Naël Arzalai (926351),France  Algeria,Midfield - Attacking Midfield,Midfield
926341,Walid Benbella (926341),France  Morocco,Midfield - Defensive Midfield,Midfield
926385,Diabé Bolumbu (926385),France  Senegal,Defender - Left-Back,Defender
926389,Noé Lebreton (926389),France  Senegal,Midfield - Defensive Midfield,Midfield
92673,Randy (92673),Equatorial Guinea  Spain,Attack - Right Winger,Attack
926924,Furkan Kütük (926924),Türkiye,Midfield - Defensive Midfield,Midfield
926952,Patrick Dorgu (926952),Denmark  Nigeria,Defender - Left-Back,Defender
926995,Amar Diagne (926995),Denmark  Senegal,Attack - Left Winger,Attack
927025,Zamir Aliji (927025),Denmark  Albania,Midfield - Central Midfield,Midfield
927017,Efe-Kaan Sihlaroglu (927017),Türkiye  Germany,Midfield - Central Midfield,Midfield
927047,Sadio Amadou Diallo (927047),Guinea,Attack - Centre-Forward,Attack
927048,Béchir Yacoub (927048),Tunisia  France,Attack - Left Winger,Attack
927083,Imran Romdhani (927083),France  Tunisia,Defender - Left-Back,Defender
927049,Mahamadou Cissé (927049),France  Mali,Defender - Centre-Back,Defender
927184,Bora Göymen (927184),Türkiye,Goalkeeper,Goalkeeper
927216,Célestino Iala (927216),Guinea-Bissau,Midfield - Central Midfield,Midfield
927306,Fran Topic (927306),Croatia  Bosnia-Herzegovina,Attack - Right Winger,Attack
927605,Koly Soumare (927605),Mali  France,Defender - Left-Back,Defender
927651,Kevin Djabi (927651),Guinea-Bissau  Portugal,Attack - Left Winger,Attack
927936,Abdelkrim Khaled (927936),France  Algeria,Attack - Left Winger,Attack
928061,Issam Rezig (928061),France  Algeria,Attack - Left Winger,Attack
928233,Younous Tassembedo (928233),Burkina Faso,Midfield - Central Midfield,Midfield
928323,Ibrahim Salah (928323),Morocco  Belgium,Attack - Left Winger,Attack
928352,Muhammet Özbaskıcı (928352),Türkiye,Midfield - Central Midfield,Midfield
928330,Amine Lachkar (928330),Netherlands  Morocco,Midfield - Defensive Midfield,Midfield
928405,Isaac Udoh (928405),Nigeria,Defender - Centre-Back,Defender
928428,Ahmed Bouzar (928428),France  Algeria,Midfield - Attacking Midfield,Midfield
928467,Bedirhan Beyaz (928467),Türkiye,Goalkeeper,Goalkeeper
928612,Hamza el Dahri (928612),Netherlands  Morocco,Midfield - Central Midfield,Midfield
92865,Yasin Yener (92865),Türkiye,Midfield - Attacking Midfield,Midfield
92874,Emre Batı (92874),Türkiye,Defender - Centre-Back,Defender
92876,Dündar Denizhan (92876),Türkiye,Midfield - Central Midfield,Midfield
92881,Okan Mordal (92881),Türkiye,Defender - Centre-Back,Defender
92884,Levent Turan (92884),Türkiye,Defender - Right-Back,Defender
929090,Franculino (929090),Guinea-Bissau  Portugal,Attack - Centre-Forward,Attack
928948,Daoud Touré (928948),France  Mali,Defender - Left-Back,Defender
929136,Adam Ait Ali Oulhaj (929136),Netherlands  Morocco,Midfield - Central Midfield,Midfield
929135,Ilias Splinter (929135),Netherlands  Morocco,Midfield - Central Midfield,Midfield
929347,Imran Nazih (929347),Morocco  Netherlands,Midfield - Central Midfield,Midfield
929396,Moustapha Camara (929396),Senegal,Attack - Right Winger,Attack
929565,Yanis Azouazi (929565),France  Morocco,Midfield - Attacking Midfield,Midfield
929600,Etim (929600),Nigeria,Attack - Centre-Forward,Attack
929612,Danel Dongmo (929612),Cameroon,Midfield - Central Midfield,Midfield
929653,Emre Çil (929653),Türkiye  Germany,Midfield - Central Midfield,Midfield
929725,Peter Abimbola (929725),England  Nigeria,Midfield - Central Midfield,Midfield
929770,Yunus Kotan (929770),Türkiye,Goalkeeper,Goalkeeper
929841,Ben-Chayeel Hamada (929841),Comoros  France,Midfield - Attacking Midfield,Midfield
929876,Momodou Lamin Sonko (929876),Sweden  The Gambia,Attack - Left Winger,Attack
929899,Rahim Alhassane (929899),Niger  Spain,Defender - Left-Back,Defender
929943,Francis Onyeka (929943),Germany  Nigeria,Midfield - Attacking Midfield,Midfield
930046,Adam Tolba (930046),Egypt  Germany,Attack - Left Winger,Attack
930056,Kadir Seven (930056),Türkiye,Defender - Centre-Back,Defender
930025,Medin Kojic (930025),Germany  Bosnia-Herzegovina,Midfield - Defensive Midfield,Midfield
930401,Mortalla Tiberghien (930401),France  Senegal,Defender,Defender
930279,Ahmet Yavilioğlu (930279),Türkiye,Defender - Right-Back,Defender
930435,Samir Chibah (930435),France  Algeria,Attack - Left Winger,Attack
930568,Princewill Ehibhatiomhan (930568),England  Nigeria,Attack - Centre-Forward,Attack
930592,Iliasse Errahmouni (930592),France  Morocco,Attack - Left Winger,Attack
930599,Lamine Touré (930599),Guinea,Defender - Centre-Back,Defender
930753,Karim Pedrini (930753),Italy  Morocco,Attack - Second Striker,Attack
93083,Lokman Akyıldız (93083),Türkiye,Attack - Right Winger,Attack
930986,Dion Markx (930986),Indonesia  Netherlands,Defender - Centre-Back,Defender
93104,Ferhat Kaplan (93104),Türkiye,Goalkeeper,Goalkeeper
930997,Selim Can Sönmez (930997),Türkiye  Netherlands,Attack - Left Winger,Attack
93128,Kalidou Koulibaly (93128),Senegal  France,Defender - Centre-Back,Defender
931160,Djaoui Cissé (931160),France  Mali,Midfield - Central Midfield,Midfield
931386,Utkan Gökçen (931386),Türkiye,Defender - Right-Back,Defender
931463,İsmet Eren (931463),Türkiye,Defender - Left-Back,Defender
931567,Stiven Shpendi (931567),Albania  Italy,Attack - Centre-Forward,Attack
931667,Amir Hassan (931667),Qatar  Egypt,Goalkeeper,Goalkeeper
931679,Abdel Aziz Al Naimi (931679),Qatar,Midfield,Midfield
931841,Amar Fatah (931841),Sweden  Somalia,Attack - Left Winger,Attack
931852,David Aziaya (931852),England  Nigeria,Goalkeeper,Goalkeeper
93184,Nabil Bahoui (93184),Sweden  Morocco,Attack - Centre-Forward,Attack
931965,Aghilas Berkat (931965),France  Algeria,Midfield,Midfield
932172,Haris Kozarac (932172),Switzerland  Bosnia-Herzegovina,Defender - Centre-Back,Defender
932605,David Quenda (932605),Portugal  Guinea-Bissau,Attack - Right Winger,Attack
932754,Endurance Dominic Okojie (932754),Italy  Nigeria,Midfield - Central Midfield,Midfield
932752,Thomas Zouaghi (932752),Tunisia  Italy,Goalkeeper,Goalkeeper
932860,Khadim Diop (932860),Senegal,Attack - Left Winger,Attack
933,Uğur İnceman (933),Türkiye  Germany,Midfield - Central Midfield,Midfield
933043,Ledio Kapidani (933043),Albania  Italy,Defender - Centre-Back,Defender
93305,Abdoulaye Camara (93305),Mali,Defender,Defender
93309,Sambou Yatabaré (93309),Mali  France,Midfield - Central Midfield,Midfield
871382,Bachirou Yaméogo (871382),Burkina Faso,Midfield - Defensive Midfield,Midfield
872048,Ahmet Aksakal (872048),Türkiye,Midfield - Central Midfield,Midfield
872051,Eren Özdemir (872051),Türkiye,Midfield - Central Midfield,Midfield
872050,Enes Yiğit (872050),Türkiye,Defender - Centre-Back,Defender
872069,Hüseyin Mevlütoğlu (872069),Türkiye,Attack - Centre-Forward,Attack
872066,Murat Dinç (872066),Türkiye,Attack - Right Winger,Attack
872071,Gürkan Varlık (872071),Türkiye,Attack - Right Winger,Attack
872080,Yakup Kırtay (872080),Türkiye,Defender - Centre-Back,Defender
872065,Güney Yılmaz (872065),Türkiye,Attack - Right Winger,Attack
872082,Yiğit Türkmen (872082),Türkiye,Attack - Centre-Forward,Attack
872207,Ben Soilihi Aboubacar (872207),France  Comoros,Defender - Centre-Back,Defender
872204,İbrahim Akdaş (872204),Türkiye,Goalkeeper,Goalkeeper
8723,Ahmet Çağıran (8723),Türkiye,Defender - Centre-Back,Defender
872418,Emiliano Dema (872418),Italy  Albania,Attack - Centre-Forward,Attack
872496,Mohammed Ali Jamin (872496),Indonesia  Qatar,Defender - Centre-Back,Defender
872647,Mohamed Mostafa Slim (872647),Qatar  Egypt,Midfield - Central Midfield,Midfield
873211,Ahmed Nader El Sayed (873211),Egypt  Belgium,Goalkeeper,Goalkeeper
873444,Efe Tecimer (873444),Türkiye,Attack - Left Winger,Attack
873532,Atakan Ordu (873532),Türkiye,Goalkeeper,Goalkeeper
8734,Sekou Berthé (8734),Mali,Defender - Centre-Back,Defender
873535,Baran Aksaka (873535),Türkiye  Bulgaria,Midfield - Defensive Midfield,Midfield
873548,Doğukan Saral (873548),Türkiye,Midfield - Attacking Midfield,Midfield
873538,Ferdi Burgaz (873538),Türkiye,Defender - Left-Back,Defender
873790,Birhan Elibol (873790),Türkiye  Australia,Defender - Centre-Back,Defender
874090,Deji Elerewe (874090),England  Nigeria,Defender - Centre-Back,Defender
874095,Fikret Selçuk (874095),Türkiye,Midfield - Central Midfield,Midfield
874114,Kaan Çinkaya (874114),Türkiye,Goalkeeper,Goalkeeper
874113,Hakan Öztürk (874113),Türkiye  France,Attack - Left Winger,Attack
874136,Koray Tekin Bulman (874136),Türkiye  Netherlands,Defender - Right-Back,Defender
874111,Emre Eren (874111),Türkiye,Attack - Right Winger,Attack
874131,Ömer Ersoy (874131),Türkiye,Defender - Centre-Back,Defender
874119,Furkan Ceylan (874119),Türkiye,Attack - Centre-Forward,Attack
874092,Noureldin Ahmed (874092),Egypt,Goalkeeper,Goalkeeper
874427,Abdi Ali (874427),England  Somalia,Midfield - Central Midfield,Midfield
874742,Yiğit Can Buber (874742),Türkiye,Attack - Centre-Forward,Attack
874760,Musa Yüksel (874760),Türkiye,Attack - Centre-Forward,Attack
874752,Habib Biçer (874752),Türkiye,Attack - Right Winger,Attack
874866,Engincan Duman (874866),Türkiye,Attack - Centre-Forward,Attack
874876,Hozan Harman (874876),Türkiye,Midfield - Central Midfield,Midfield
874961,Karim Belmahi (874961),France  Algeria,Attack - Right Winger,Attack
875116,Umut Erdem (875116),Türkiye,Defender - Left-Back,Defender
875113,Yusuf Kocatürk (875113),Türkiye,Midfield - Defensive Midfield,Midfield
875114,Arda Çağdaş (875114),Türkiye,Midfield - Attacking Midfield,Midfield
